Item;Desc. item;Desc. ext. 1 detalle;Desc. ext. 2 detalle;Desc. tipo inventario;ORIGEN;DEPARTAMENTO;SUBCATEGORIA;ESTILO;VIGENCIA;001-DESCRIPCION UNIFICADA;001-ALTO EXHIBIDO;001-ANCHO EXHIBIDO;001-FONDO EXHIBIDO;001-MATERIAL PPAL;001-ACABADO;REF_Combinada;COLOR DEF;Puestos
17139;BAR SET WITHNEY 1X1X90 4P BL 4C;C.BLANCO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;BAS SET WHITNEY;75;120;70;metal + vidrio;mate;XA0288-1:00001:;BLANCO;4 puestos
15434;SILLA AUXILIAR LUCILLE TELA GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR LUCILLE;78;54;60;Microfibra;Textiles suaves;XA0302:00029:;GRIS;1 Puesto
16921;SOFA RECLINO GLORY 2P GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RECL - RECLINABLES;C+M - CLÁSICO + MODERNO;001 - LINEA;SOFA RECLINO GLORY;105;170;95;Microfibra;Textiles suaves;XA0340:00029:;GRIS;2 Puestos
16922;SOFA RECLINO GLORY 3P GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RECL - RECLINABLES;C+M - CLÁSICO + MODERNO;001 - LINEA;SOFA RECLINO GLORY;105;212;95;Microfibra;Textiles suaves;XA0341:00029:;GRIS;3 Puestos
16924;SOFA RECLINO GLORY 2P CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RECL - RECLINABLES;CLA - CLÁSICO;001 - LINEA;SOFA RECLINO GLORY;105;170;95;Microfibra;Textiles suaves;XA0343:00009:;CAFE;2 Puestos
16925;SOFA RECLINO GLORY 3P CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RECL - RECLINABLES;C+M - CLÁSICO + MODERNO;001 - LINEA;SOFA RECLINO GLORY;105;212;95;Microfibra;Textiles suaves;XA0344:00009:;CAFE;3 Puestos
16271;SILLA RECLINO KALERIN 1P CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RCL1 - RECLINABLES 1P;CLA - CLÁSICO;002 - DESCONTINUADO;SILLA RECLINO KALERIN;90;89;70;Sintético;Superficies mates;XA0345:00009:;CAFE;1 Puesto
16272;SOFA RECLINO KALERIN 2P CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RECL - RECLINABLES;MOD - MODERNO;001 - LINEA;SOFA RECLINO KALERIN;108;160;87;Microfibra;Textiles suaves;XA0346:00009:;CAFE;2 Puestos
16273;SOFA RECLINO KALERIN 3P CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RECL - RECLINABLES;C+M - CLÁSICO + MODERNO;001 - LINEA;SOFA RECLINO KALERIN;108;210;87;Microfibra;Textiles suaves;XA0347:00009:;CAFE;3 Puestos
14728;ROPERO 4 PUERT 2 CJN 182X120X046 15MM TB;C.TABACO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P002 - ALCOBAS;ARMA - ARMARIO;MOD - MODERNO;002 - DESCONTINUADO;ROPERO 4 PUERTAS;160;80;45;madera laminada;mate;XA0350:00159:;TABACO;No Aplica
17153;MESA COMEDOR JAIM 100*100 CRISTAL 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCOM - MESAS DE 4P;MOD - MODERNO;001 - LINEA;MESA COMEDOR JAIM;76;120;100;Vidrio;brillante;XA0365:00005:;NEGRO;4 Puestos
16448;COMEDOR CAMERON TAPA MADERA 4P GR/BL 3C;C.GRI/BLA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SET COMEDOR CAMERON;75;120;70;madera laminada;mate;XA0368:00019:;GRIS;4 Puestos
16442;SILLA COMEDOR SLASH AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA;SILLA COMEDOR SLASH;99;56;42;Sintético;Superficies mates;XA0369:00046:;AZUL;1 Puesto
16443;SILLA COMEDOR SLASH VD;C.VERDE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR SLASH;99;56;42;Sintético;Superficies mates;XA0370:00049:;VERDE;1 Puesto
16444;SILLA COMEDOR SLASH MR;C.MORADO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA;SILLA COMEDOR SLASH;99;56;42;Sintético;Superficies mates;XA0371:00082:;MORADO;1 Puesto
16445;MESA AUXILIAR GREAT-ST 50*50 LACA BL 2C;C.LAC/BLA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MAUX - MESAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;MESA AUX GREAT;45;40;40;madera+vidrio;mate;XA0372:00100:;BLANCO;No Aplica
16403;SILLA AIKEN TELA DISE�O MUJER;C.DISE�O;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIKEN;66;90;55;Microfibra;Textiles suaves;XA0373:00123:;DISEÑO;1 Puesto
16403;SILLA AIKEN TELA DISE�O MUJER;C.DISE�O;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIKEN;66;90;55;Microfibra;Textiles suaves;XA0373:00123:;DISEÑO;1 Puesto
16403;SILLA AIKEN TELA DISE�O MUJER;C.DISE�O;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIKEN;66;90;55;Microfibra;Textiles suaves;XA0373:00123:;DISEÑO;1 Puesto
16403;SILLA AIKEN TELA DISE�O MUJER;C.DISE�O;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIKEN;66;90;55;Microfibra;Textiles suaves;XA0373:00123:;DISEÑO;1 Puesto
16403;SILLA AIKEN TELA DISE�O MUJER;C.DISE�O;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIKEN;66;90;55;Microfibra;Textiles suaves;XA0373:00123:;DISEÑO;1 Puesto
16403;SILLA AIKEN TELA DISE�O MUJER;C.DISE�O;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIKEN;66;90;55;Microfibra;Textiles suaves;XA0373:00123:;DISEÑO;1 Puesto
16404;SILLA AIOLIS BE;C.BEIGE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIOLIS;66;90;55;Microfibra;Textiles suaves;XA0374:00036:;BEIGE;1 Puesto
16404;SILLA AIOLIS BE;C.BEIGE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIOLIS;66;90;55;Microfibra;Textiles suaves;XA0374:00036:;BEIGE;1 Puesto
16404;SILLA AIOLIS BE;C.BEIGE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AIOLIS;66;90;55;Microfibra;Textiles suaves;XA0374:00036:;BEIGE;1 Puesto
16406;BUTACO AUXILIAR ABIR TELA DISEÑO MUJER;C.DISEÑO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P002 - ALCOBAS;BUTA - BUTACO;MOD - MODERNO;002 - DESCONTINUADO;BUTACO ABIR;45;35;35;Microfibra;Textiles suaves;XA0376:00123:;DISEÑO;1 Puesto
16407;SILLA AUXILIAR ALFINE TELA DISEÑO MUJER;C.DISEÑO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;001 - LINEA;SILLA AUX ALFINE;66;90;55;Microfibra;Textiles suaves;XA0377:00123:;DISEÑO;1 Puesto
16917;COMEDOR RANJITA 150X90 6P RJ/NG 2C;C.ROJ/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;SET COMEDOR RANJITA;75;150;90;Vidrio;brillante;XA0378:00013:;ROJO;6 Puestos
16908;COMEDOR RANJITA 120X70 4P RJ/NG 2C;C.ROJ/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CLA - CLÁSICO;001 - LINEA;COMEDOR RANJITA;75;120;70;metal + vidrio;mate;XA0379:00013:;ROJO;4 puestos
16907;SILLA COMEDOR WASIMA CROMADA RJ;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;003 - NOVEDAD;SILLA COMEDOR WASIMA;95;45;45;Sintético;Superficies mates;XA0380:00024:;ROJO;1 Puesto
16931;MESA COMEDOR ALDEN 160X90 GR 2C;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCO6 - MESAS DE 6P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;MESA COMEDOR ALDEN;76;160;90;Chapilla Laminada;Mate;XA0381:00029:;GRIS;6 Puestos
16934;SILLA COMEDOR ALDEN GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA DE COMEDOR ALDEN;80;46;40;Microfibra;Textiles suaves;XA0382:00029:;GRIS;1 Puesto
16935;MESA BAR ALDIS 140X70 NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MBAR - MESAS DE BAR;CON - CONTEMPORÁNEO;001 - LINEA;MESA BAR ALDIS;140;76;70;madera laminada;mate;XA0383:00005:;NEGRO;4 puestos
16938;SILLA BAR ALDIS NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;CON - CONTEMPORÁNEO;001 - LINEA;SILLA BAR ALDIS;105;42;58;Microfibra;Textiles suaves;XA0384:00005:;NEGRO;1 Puesto
16939;SILLA COMEDOR ALISON NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA DE COMEDOR ALISON;86;42;44;Sintético;Superficies mates;XA0385:00005:;NEGRO;1 Puesto
16940;SILLA COMEDOR ALISON CF/NG;C.CAF/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA;SILLA DE COMEDOR ALISON;86;42;44;Sintético;Superficies mates;XA0386:00061:;CAFE/NEGRO;1 Puesto
16983;SILLA AUXILIAR KAPIL TELA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KAPIL;79;53;54;Microfibra;Textiles suaves;XA0392:00046:;AZUL;1 Puesto
16984;SILLA AUXILIAR KAPIL TELA CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KAPIL;79;53;54;Microfibra;Textiles suaves;XA0393:00009:;CAFE;1 Puesto
16985;SILLA AUXILIAR KAPIL TELA NR - AM;C.AMARIL ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KAPIL;79;53;54;Microfibra;Textiles suaves;XA0394:00108:;AMARILLO;1 Puesto
16986;SILLA AUXILIAR KANTI TELA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KANTI;78;44;50;Microfibra;Textiles suaves;XA0395:00046:;AZUL;1 Puesto
16987;SILLA AUXILIAR KANTI TELA AM;C.AMARIL ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;SILLA AUXILIAR KANTI;78;44;50;Microfibra;Textiles suaves;XA0396:00108:;AMARILLO;1 Puesto
16988;SILLA AUXILIAR KANTI TELA GR;C.GRISOSC;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUXILIAR KANTI;78;44;50;Microfibra;Textiles suaves;XA0397:00118:;GRIS;1 Puesto
16966;MESA COMEDOR WELLER 150X90 CRISTAL 2C;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCO6 - MESAS DE 6P;MOD - MODERNO;002 - DESCONTINUADO;MESA COMEDOR WELLER;75;150;90;Vidrio;brillante;XA0401:00026:;CRISTAL;6 Puestos
16969;MESA CENTRO WELLER 110X60X45 CRISTAL 2C;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO;MESA CENTRO WELLER;45;100;60;madera+vidrio;mate;XA0402:00026:;CRISTAL;No Aplica
16972;MESA COMEDOR WELCH 120X80X75 BL;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCOM - MESAS DE 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;MESA COMEDOR WELCH;75;120;80;Chapilla Laminada;Mate;XA0403:00001:;BLANCO;4 Puestos
16975;COMEDOR WEANER CRISTAL 150*90 6P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;SET COMEDOR WEANER;76;150;90;Vidrio;brillante;XA0404:00005:;NEGRO;6 Puestos
16979;COMEDOR WEANER CRISTAL 120X70 4P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;SET COMEDOR WEANER;76;120;70;Vidrio;brillante;XA0405:00005:;NEGRO;4 Puestos
17228;COMEDOR AVATA 120X70 BL 3C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;SET COMEDOR AVATA;74;79;79;Vidrio;brillante;XA0406:00001:;BLANCO;4 Puestos
16961;SILLA COMEDOR LAIS AZ/CF;C.AZU/CAF;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CLA - CLÁSICO;001 - LINEA;SILLA COMEDOR LAIS;78;44;50;Sintético;Superficies mates;XA0407:00181:;AZUL/CAFE;1 Puesto
16962;SILLA COMEDOR LAIS GR/CF;C.GRI/CAF;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CLA - CLÁSICO;001 - LINEA;SILLA COMEDOR LAIS;78;44;50;Sintético;Superficies mates;XA0408:00190:;GRIS;1 Puesto
16963;SILLA COMEDOR LAIS AM/CF;C.AMA/CAF;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;CLA - CLÁSICO;001 - LINEA;SILLA COMEDOR LAIS;78;44;50;Sintético;Superficies mates;XA0409:00182:;AMARILLO/CAFE;1 Puesto
16964;SILLA COMEDOR LALE CF 2C LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR LALE;78;44;50;Sintético;Superficies mates;XA0410:00009:;CAFE;1 Puesto
16945;MESA COMEDOR RINA 150X90 CRISTAL 2C;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCO6 - MESAS DE 6P;MOD - MODERNO;001 - LINEA;MESA COMEDOR RINA;75;150;90;Vidrio;brillante;XA0412:00026:;CRISTAL;6 Puestos
16948;CONSOLA RINA CRISTAL TEMPLADO 10MM 2C;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA RINA;40;35;70;Vidrio;brillante;XA0413:00026:;CRISTAL;No Aplica
16951;MESA CENTRO RINA 90X50 CRISTAL TEM 2C;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO;MESA CENTRO RINA;35;90;50;Vidrio;brillante;XA0414:00026:;CRISTAL;No Aplica
16954;MESA CENTRO RENEE 110X55 CRISTAL 5MM 2C;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO;MESA CENTRO RENEE;45;110;55;Vidrio;brillante;XA0415:00026:;CRISTAL;No Aplica
16957;COMEDOR RUDY CRISTAL 4P GR/NG 3C;C.NEG/GRI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;001 - LINEA;SET COMEDOR RUDY;75;120;70;Vidrio;brillante;XA0416:00040:;GRIS;4 Puestos
17397;MESA COMEDOR DAREAU CF 2C;C.CAF/CLA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCO6 - MESAS DE 6P;MOD - MODERNO;002 - DESCONTINUADO;  MESA COMEDOR DAREAU;74;120;70;Vidrio;brillante;XA0418:00066:;CAFE;6 Puestos
17400;MESA CENTRO DARCELL AZ 2C LIQUIDACIÓN;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;MESA CENTRO DARCELL;50;120;60;Vidrio;brillante;XA0419:00046:;AZUL;No Aplica
17644;PUFF LEBEN PATAS NATURAL RJ LIQUIDACIÓN;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LEBEN;40;30;30;Microfibra;Textiles suaves;XA0423:00024:;ROJO;1 Puesto
17645;PUFF LEBEN PATAS NATURAL NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LEBEN;40;30;30;Microfibra;Textiles suaves;XA0424:00005:;NEGRO;1 Puesto
17646;PUFF LEAL PATAS HIERRO NR LIQUIDACIÓN;C.NARANJA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LEAL;40;30;30;Microfibra;Textiles suaves;XA0425:00050:;NARANJA;1 Puesto
17647;PUFF LEAL PATAS HIERRO NG LIQUIDACIÓN;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LEAL;40;30;30;Microfibra;Textiles suaves;XA0426:00005:;NEGRO;1 Puesto
17655;PUFF LAVY PATAS NATURAL NR LIQUIDACIÓN;C.NARANJA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAVY;40;30;30;Microfibra;Textiles suaves;XA0428:00050:;NARANJA;1 Puesto
17656;PUFF LAVY PATAS NATURAL CF LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAVY;40;30;30;Microfibra;Textiles suaves;XA0429:00009:;CAFE;1 Puesto
17658;PUFF LAVY PATAS NATURAL NG LIQUIDACIÓN;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAVY;40;30;30;Microfibra;Textiles suaves;XA0431:00005:;NEGRO;1 Puesto
17659;PUFF LACO PELUZA NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LACO;40;30;30;Microfibra;Textiles suaves;XA0432:00005:;NEGRO;1 Puesto
17660;PUFF LACO PELUZA BL;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LACO;40;30;30;Microfibra;Textiles suaves;XA0433:00001:;BLANCO;1 Puesto
17661;PUFF LAMAN PATAS NATURAL NR LIQUIDACIÓN;C.NARANJA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAMAN;40;30;30;Microfibra;Textiles suaves;XA0434:00050:;NARANJA;1 Puesto
17662;PUFF LAMAN PATAS NATURAL CF LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAMAN;40;30;30;Microfibra;Textiles suaves;XA0435:00009:;CAFE;1 Puesto
17663;PUFF LAMAN PATAS NATURAL RJ LIQUIDACIÓN;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAMAN;40;30;30;Microfibra;Textiles suaves;XA0436:00024:;ROJO;1 Puesto
17664;PUFF LAMAN PATAS NATURAL NG LIQUIDACIÓN;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAMAN;40;30;30;Microfibra;Textiles suaves;XA0437:00005:;NEGRO;1 Puesto
17665;PUFF LAYAN PATAS NATURAL NR LIQUIDACIÓN;C.NARANJA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAYAN;40;30;30;Microfibra;Textiles suaves;XA0438:00050:;NARANJA;1 Puesto
17666;PUFF LAYAN PATAS NATURAL CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAYAN;40;30;30;Microfibra;Textiles suaves;XA0439:00009:;CAFE;1 Puesto
17667;PUFF LAYAN PATAS NATURAL NG LIQUIDACIÓN;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LAYAN;40;30;30;Microfibra;Textiles suaves;XA0440:00005:;NEGRO;1 Puesto
17676;PUFF LARUS PATAS NATURAL NR LIQUIDACIÓN;C.NARANJA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LARUS;40;30;30;Microfibra;Textiles suaves;XA0447:00050:;NARANJA;1 Puesto
17677;PUFF LARUS PATAS NATURAL CF LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LARUS;40;30;30;Microfibra;Textiles suaves;XA0448:00009:;CAFE;1 Puesto
17678;PUFF LARUS PATAS NATURAL RJ LIQUIDACIÓN;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;PUFF - PUFF;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;PUFF LARUS;40;30;30;Microfibra;Textiles suaves;XA0449:00024:;ROJO;1 Puesto
